datetime,pm2.5,cal_sen_hora,cal_cos_hora,cal_sen_dia,cal_cos_dia,cal_sen_mes,cal_cos_mes,pm2.5_obs_6,DEWP_obs_6,TEMP_obs_6,PRES_obs_6,Iws_obs_6,Is_obs_6,Ir_obs_6,viento_NE_obs_6,viento_NW_obs_6,viento_SE_obs_6,pm2.5_obs_12,pm2.5_obs_18,pm2.5_obs_24,pm2.5_trend_6_12,pm2.5_roll_mean_6_obs_6,pm2.5_roll_std_6_obs_6,pm2.5_roll_mean_12_obs_6,pm2.5_roll_std_12_obs_6,pm2.5_roll_mean_24_obs_6,pm2.5_roll_std_24_obs_6,TEMP_trend_6_12,PRES_trend_6_12
2012-04-14 09:00:00,112.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,56.0,3.0,12.0,1007.0,0.89,0.0,0.0,0,0,0,24.0,25.0,91.0,32.0,47.833333333333336,8.304617189644992,34.0,15.672790550387473,51.583333333333336,26.995839722426357,-11.0,1.0
2012-04-14 10:00:00,111.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,63.0,3.0,11.0,1007.0,1.34,0.0,0.0,0,0,0,34.0,22.0,86.0,29.0,52.666666666666664,6.9761498454770985,37.416666666666664,17.212354618561132,51.0,26.57066051117458,-11.0,1.0
2012-04-14 11:00:00,89.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,72.0,2.0,8.0,1007.0,1.79,0.0,0.0,0,1,0,47.0,14.0,85.0,25.0,56.833333333333336,9.806460455564626,42.25,18.156516486073045,50.291666666666664,25.72679058147908,-14.0,1.0
2012-04-14 12:00:00,51.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,76.0,4.0,10.0,1008.0,0.45,0.0,0.0,0,0,0,50.0,22.0,58.0,26.0,61.166666666666664,11.737404596696642,46.75,19.334965970770686,50.833333333333336,26.139536383014388,-11.0,2.0
2012-04-14 13:00:00,49.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,92.0,6.0,13.0,1008.0,0.9,0.0,0.0,0,0,0,44.0,19.0,46.0,48.0,69.16666666666667,13.8624192212817,52.833333333333336,21.20391616202092,50.916666666666664,26.272678264472734,-5.0,1.0
2012-04-14 14:00:00,29.0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,101.0,4.0,18.0,1008.0,0.89,0.0,0.0,0,0,1,56.0,20.0,29.0,45.0,76.66666666666667,17.107503227138814,59.583333333333336,22.6453219464983,51.333333333333336,27.005098820758512,1.0,1.0
2012-04-14 15:00:00,34.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,112.0,4.0,21.0,1008.0,0.89,0.0,0.0,0,0,0,56.0,24.0,25.0,56.0,86.0,18.772320048409142,66.91666666666667,24.26541996464429,52.208333333333336,28.63712878288653,9.0,1.0
2012-04-14 16:00:00,36.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,111.0,4.0,23.0,1007.0,3.13,0.0,0.0,0,0,1,63.0,34.0,22.0,48.0,94.0,17.169740825065148,73.33333333333333,24.941142837900546,53.25,30.324692191707914,12.0,0.0
2012-04-14 17:00:00,31.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,89.0,0.0,26.0,1007.0,6.26,0.0,0.0,0,0,1,72.0,47.0,14.0,17.0,96.83333333333333,13.905634349664783,76.83333333333333,23.832114823692187,53.416666666666664,30.51716076979258,18.0,0.0
2012-04-14 18:00:00,22.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,51.0,-3.0,28.0,1006.0,10.28,0.0,0.0,0,0,1,76.0,50.0,22.0,-25.0,92.66666666666667,22.491479868309565,76.91666666666667,23.731292472686654,53.125,30.50489982025134,18.0,-2.0
2012-04-14 19:00:00,22.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,49.0,-5.0,28.0,1005.0,14.3,0.0,0.0,0,0,1,92.0,44.0,19.0,-43.0,85.5,28.731515797115602,77.33333333333333,23.137271518769996,53.25,30.480571146082486,15.0,-3.0
2012-04-14 20:00:00,34.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,29.0,-6.0,30.0,1004.0,20.11,0.0,0.0,0,0,1,101.0,56.0,20.0,-72.0,73.5,35.25762328915402,75.08333333333333,26.47282769294882,53.25,30.480571146082486,12.0,-4.0
2012-04-14 21:00:00,51.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,34.0,-6.0,30.0,1002.0,25.92,0.0,0.0,0,0,1,112.0,56.0,24.0,-78.0,60.5,32.494614938476936,73.25,28.591559466514315,53.625,30.171700676945974,9.0,-6.0
2012-04-14 22:00:00,63.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,36.0,-5.0,29.0,1002.0,33.97,0.0,0.0,0,0,1,111.0,63.0,34.0,-75.0,48.0,21.87235698318498,71.0,30.472043819629263,54.208333333333336,29.664763413954418,6.0,-5.0
2012-04-14 23:00:00,69.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,31.0,-5.0,28.0,1002.0,41.12,0.0,0.0,0,0,1,89.0,72.0,47.0,-58.0,38.333333333333336,9.373722135125488,67.58333333333333,32.57566948543335,54.916666666666664,28.85483407118214,2.0,-5.0
2012-04-15 00:00:00,79.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,22.0,-5.0,27.0,1002.0,50.06,0.0,0.0,0,0,1,51.0,76.0,50.0,-29.0,33.5,9.005553841928432,63.083333333333336,34.950506130638935,54.916666666666664,28.85483407118214,-1.0,-4.0
2012-04-15 01:00:00,86.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,22.0,-3.0,25.0,1003.0,55.87,0.0,0.0,0,0,1,49.0,92.0,44.0,-27.0,29.0,5.932958789665511,57.25,35.522400103186435,55.041666666666664,28.69855195054382,-3.0,-2.0
2012-04-15 02:00:00,84.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,34.0,-2.0,24.0,1003.0,60.79,0.0,0.0,0,0,1,29.0,101.0,56.0,5.0,29.833333333333332,6.274286147964277,51.666666666666664,33.210987594012416,55.625,28.09117531245131,-6.0,-1.0
2012-04-15 03:00:00,80.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,51.0,0.0,24.0,1003.0,66.6,0.0,0.0,0,0,1,34.0,112.0,56.0,17.0,32.666666666666664,10.764137989943185,46.583333333333336,27.274558019360544,56.75,27.29906830708465,-6.0,1.0
2012-04-15 04:00:00,83.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,63.0,1.0,22.0,1003.0,71.52,0.0,0.0,0,0,1,36.0,111.0,63.0,27.0,37.166666666666664,16.533803756744568,42.583333333333336,19.33183118511141,57.958333333333336,26.887008607953184,-7.0,1.0
2012-04-15 05:00:00,106.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,69.0,2.0,20.0,1003.0,76.44,0.0,0.0,0,0,1,31.0,89.0,72.0,38.0,43.5,20.501219475920887,40.916666666666664,15.435839838347007,58.875,26.872181348652603,-8.0,1.0
2012-04-15 06:00:00,114.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,79.0,4.0,19.0,1003.0,81.36,0.0,0.0,0,0,1,22.0,51.0,76.0,57.0,53.0,21.71635328502195,43.25,18.83963423694227,60.083333333333336,27.1067401640059,-8.0,1.0
2012-04-15 07:00:00,119.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,86.0,5.0,18.0,1004.0,83.15,0.0,0.0,0,0,1,22.0,49.0,92.0,64.0,63.666666666666664,18.99122604432259,46.333333333333336,22.532131938565403,61.833333333333336,27.37765935729619,-7.0,1.0
2012-04-15 08:00:00,139.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,84.0,6.0,17.0,1004.0,84.94,0.0,0.0,0,0,1,34.0,29.0,101.0,50.0,72.0,13.56465996624666,50.916666666666664,24.21666718805293,63.0,27.712812921103648,-7.0,1.0
2012-04-15 09:00:00,112.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,80.0,6.0,16.0,1004.0,86.73,0.0,0.0,0,0,1,51.0,34.0,112.0,29.0,76.83333333333333,8.975893641669577,54.75,24.925798975066073,64.0,27.88173782869201,-8.0,1.0
2012-04-15 10:00:00,84.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,83.0,7.0,14.0,1005.0,1.79,0.0,0.0,1,0,0,63.0,36.0,111.0,20.0,80.16666666666667,6.047037842329605,58.666666666666664,25.399832974873394,64.83333333333333,28.148158742265874,-8.0,2.0
2012-04-15 11:00:00,52.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,106.0,8.0,14.0,1005.0,1.79,0.0,0.0,0,0,1,69.0,31.0,89.0,37.0,86.33333333333333,9.973297682640869,64.91666666666667,27.140906172763263,66.25,29.35428270361186,-6.0,2.0
2012-04-15 12:00:00,35.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,114.0,7.0,11.0,1005.0,0.89,0.0,0.0,1,0,0,79.0,22.0,51.0,35.0,92.16666666666667,14.176271253985405,72.58333333333333,26.908796579061004,67.83333333333333,30.8878288491532,-8.0,2.0
2012-04-15 13:00:00,29.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,119.0,9.0,14.0,1006.0,1.78,0.0,0.0,1,0,0,86.0,22.0,49.0,33.0,97.66666666666667,17.35127276791463,80.66666666666667,24.82056820583604,68.95833333333333,32.26719853735931,-4.0,2.0
2012-04-15 14:00:00,27.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,139.0,9.0,18.0,1007.0,3.57,0.0,0.0,1,0,0,84.0,34.0,29.0,55.0,106.83333333333333,22.462561444914975,89.41666666666667,25.375214583358087,70.54166666666667,34.74500798258985,1.0,3.0
2012-04-15 15:00:00,28.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,112.0,3.0,20.0,1008.0,7.59,0.0,0.0,1,0,0,80.0,51.0,34.0,32.0,112.16666666666667,18.214463117714544,94.5,22.97627234581461,70.54166666666667,34.74500798258985,4.0,4.0
2012-04-15 16:00:00,24.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,84.0,1.0,22.0,1008.0,11.61,0.0,0.0,1,0,0,83.0,63.0,36.0,1.0,112.33333333333333,17.895995827742684,96.25,21.0804735154673,69.41666666666667,33.80238821851867,8.0,3.0
2012-04-15 17:00:00,16.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,52.0,-3.0,25.0,1008.0,17.42,0.0,0.0,1,0,0,106.0,69.0,31.0,-54.0,103.33333333333333,30.709390529064216,94.83333333333333,23.509508070075054,67.875,33.71403075227442,11.0,3.0
2012-04-15 18:00:00,115.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,35.0,-3.0,24.0,1008.0,22.34,0.0,0.0,1,0,0,114.0,79.0,22.0,-79.0,90.16666666666667,40.572979514284775,91.16666666666667,28.99477486887808,67.20833333333333,34.21667425542022,13.0,3.0
2012-04-15 19:00:00,93.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,29.0,-3.0,26.0,1008.0,25.47,0.0,0.0,1,0,0,119.0,86.0,22.0,-90.0,75.16666666666667,44.25117700882728,86.41666666666667,34.131985354537726,66.375,34.91581490435059,12.0,2.0
2012-04-15 20:00:00,75.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,27.0,-3.0,27.0,1007.0,4.02,0.0,0.0,0,0,0,139.0,84.0,34.0,-112.0,56.5,34.48332930562081,81.66666666666667,38.22025482369043,66.29166666666667,35.01115246748581,9.0,0.0
2012-04-15 21:00:00,66.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,28.0,6.0,26.0,1007.0,4.92,0.0,0.0,0,0,1,112.0,80.0,51.0,-84.0,42.5,22.36738697299888,77.33333333333333,41.25383361432899,66.04166666666667,35.27220751793817,6.0,-1.0
2012-04-15 22:00:00,68.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,24.0,6.0,23.0,1007.0,10.73,0.0,0.0,0,0,1,84.0,83.0,63.0,-60.0,32.5,10.212737145343295,72.41666666666667,43.94512763008198,65.54166666666667,35.79771569912598,1.0,-1.0
2012-04-15 23:00:00,73.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,16.0,5.0,22.0,1009.0,15.65,0.0,0.0,0,0,1,52.0,106.0,69.0,-36.0,26.5,6.284902544978047,64.91666666666667,45.350069326063206,64.91666666666667,36.55004510396037,-3.0,1.0
2012-04-16 00:00:00,56.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,115.0,4.0,21.0,1009.0,20.57,0.0,0.0,0,0,1,35.0,114.0,79.0,80.0,39.833333333333336,37.12366720390842,65.0,45.44927242141852,68.79166666666667,36.73166998259448,-3.0,1.0
2012-04-16 01:00:00,60.0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,93.0,4.0,19.0,1011.0,25.49,0.0,0.0,0,0,1,29.0,119.0,86.0,64.0,50.5,42.23150482755598,62.833333333333336,43.20528867739365,71.75,35.64224411028966,-7.0,3.0
2012-04-16 02:00:00,20.0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,75.0,4.0,17.0,1013.0,30.41,0.0,0.0,0,0,1,27.0,139.0,84.0,48.0,58.5,41.42825123028835,57.5,36.35556728655493,73.45833333333333,34.72498056676786,-10.0,6.0
2012-04-16 03:00:00,9.0,0.7071067811865475,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17,66.0,3.0,15.0,1015.0,34.43,0.0,0.0,0,0,1,28.0,112.0,80.0,38.0,64.83333333333333,38.64410261173829,53.666666666666664,32.283779584218045,74.08333333333333,34.43698298488901,-11.0,8.0
2012-04-16 04:00:00,8.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,68.0,3.0,15.0,1016.0,38.45,0.0,0.0,0,0,1,24.0,84.0,83.0,44.0,72.16666666666667,33.126525122121734,52.333333333333336,31.23032714099042,74.29166666666667,34.38209742276483,-8.0,9.0
2012-04-16 05:00:00,7.0,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17,73.0,2.0,14.0,1017.0,41.58,0.0,0.0,0,0,1,16.0,52.0,106.0,57.0,81.66666666666667,18.927933502275597,54.083333333333336,31.79324780610744,74.45833333333333,34.36502160838858,-8.0,8.0
2012-04-16 06:00:00,22.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,56.0,1.0,14.0,1017.0,45.6,0.0,0.0,0,0,1,115.0,35.0,114.0,-59.0,71.83333333333333,12.319361455309359,55.833333333333336,31.22013724660607,73.5,34.55304680456338,-7.0,8.0
2012-04-16 07:00:00,17.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,60.0,0.0,13.0,1018.0,47.39,0.0,0.0,0,0,1,93.0,29.0,119.0,-33.0,66.33333333333333,7.33939143707154,58.416666666666664,30.05890681292034,72.41666666666667,34.55168361425818,-6.0,7.0
2012-04-16 08:00:00,15.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,1.0,6.123233995736766e-17,20.0,0.0,11.0,1018.0,0.89,0.0,0.0,0,0,0,75.0,27.0,139.0,-55.0,57.166666666666664,19.166811593652042,57.833333333333336,30.783210693590924,69.75,36.05581422087875,-6.0,5.0
2012-04-16 09:00:00,22.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,9.0,1.0,10.0,1019.0,1.79,0.0,0.0,0,1,0,66.0,28.0,112.0,-57.0,47.666666666666664,26.598245556174366,56.25,32.87476235655476,66.79166666666667,38.03657183687218,-5.0,4.0
2012-04-16 10:00:00,22.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,8.0,2.0,8.0,1019.0,4.92,0.0,0.0,0,1,0,68.0,24.0,84.0,-60.0,37.666666666666664,28.626328207902322,54.916666666666664,34.5818090208055,63.666666666666664,39.69192959988728,-7.0,3.0
2012-04-16 11:00:00,22.0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,7.0,2.0,7.0,1019.0,0.45,0.0,0.0,0,0,0,73.0,16.0,52.0,-66.0,26.666666666666668,24.752104287646706,54.166666666666664,35.585577602917766,59.541666666666664,40.24163879309233,-7.0,2.0
2012-04-16 12:00:00,21.0,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,22.0,2.0,7.0,1020.0,1.34,0.0,0.0,0,0,0,56.0,115.0,35.0,-34.0,21.0,20.159365069363393,46.416666666666664,30.95879470678595,55.708333333333336,39.19680462427664,-7.0,3.0
2012-04-16 13:00:00,23.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,17.0,1.0,12.0,1020.0,1.79,0.0,0.0,0,1,0,60.0,93.0,29.0,-43.0,13.833333333333334,6.615638039262111,40.083333333333336,28.214948756524098,51.458333333333336,37.53025349683005,-1.0,2.0
2012-04-16 14:00:00,23.0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,15.0,-7.0,16.0,1021.0,0.89,0.0,0.0,0,0,0,20.0,75.0,27.0,-5.0,13.0,5.966573556059183,35.083333333333336,26.742741864367407,46.291666666666664,33.24543664882608,5.0,3.0
2012-04-16 15:00:00,23.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,22.0,-12.0,18.0,1021.0,1.78,0.0,0.0,0,0,0,9.0,66.0,28.0,13.0,15.166666666666666,6.55489638869544,31.416666666666668,25.08334591764401,42.541666666666664,30.471624957266826,8.0,2.0
2012-04-16 16:00:00,40.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,22.0,-12.0,18.0,1021.0,3.13,0.0,0.0,0,1,0,8.0,68.0,24.0,14.0,17.5,5.958187643895337,27.583333333333332,22.35034404182236,39.958333333333336,29.413808006604153,10.0,2.0
2012-04-16 17:00:00,47.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,22.0,-11.0,20.0,1020.0,0.89,0.0,0.0,0,0,0,7.0,73.0,16.0,15.0,20.0,3.1622776601475664,23.333333333333332,17.1799742476949,38.708333333333336,29.517097722694725,13.0,1.0
2012-04-16 18:00:00,38.0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17,21.0,-10.0,20.0,1019.0,2.68,0.0,0.0,0,0,0,22.0,56.0,115.0,-1.0,19.833333333333332,3.0605010482819557,20.416666666666668,13.76067079055396,38.125,29.7311321242801,13.0,-1.0
2012-04-16 19:00:00,48.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0,6.123233995736766e-17,23.0,-9.0,21.0,1017.0,5.81,0.0,0.0,0,0,0,17.0,60.0,93.0,6.0,20.833333333333332,2.9268868557796135,17.333333333333332,6.095204274793343,37.875,29.83623781505667,9.0,-3.0
2012-04-16 20:00:00,56.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,23.0,-10.0,21.0,1016.0,1.79,0.0,0.0,0,0,1,15.0,20.0,75.0,8.0,22.166666666666668,0.752772652622404,17.583333333333332,6.273440890452744,37.708333333333336,29.91070648311297,5.0,-5.0
2012-04-16 21:00:00,56.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,6.123233995736766e-17,23.0,-10.0,22.0,1014.0,7.6,0.0,0.0,0,0,1,22.0,9.0,66.0,1.0,22.333333333333332,0.8164965808478675,18.75,5.817293966343216,37.5,29.998550689630935,4.0,-7.0
2012-04-16 22:00:00,63.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17,40.0,-10.0,21.0,1013.0,12.52,0.0,0.0,0,0,1,22.0,8.0,68.0,18.0,25.333333333333332,7.229568912911601,21.416666666666668,7.525210155120744,38.166666666666664,29.86297207997508,3.0,-8.0
2012-04-16 23:00:00,61.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.0,6.123233995736766e-17,47.0,-7.0,21.0,1013.0,19.67,0.0,0.0,0,0,1,22.0,7.0,73.0,25.0,29.5,11.09504393861842,24.75,9.225705196004334,39.458333333333336,29.53108777081589,1.0,-7.0
2012-04-17 00:00:00,70.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,38.0,-4.0,20.0,1013.0,26.82,0.0,0.0,0,0,1,21.0,22.0,56.0,17.0,32.333333333333336,10.652073350599004,26.083333333333332,9.922044632882624,36.25,24.76542119481552,0.0,-6.0
2012-04-17 01:00:00,64.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,48.0,-3.0,19.0,1013.0,31.74,0.0,0.0,0,0,1,23.0,17.0,60.0,25.0,36.5,11.148990985729471,28.666666666666668,11.28420725320476,34.375,21.80907768717682,-2.0,-4.0
2012-04-17 02:00:00,73.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,56.0,-2.0,17.0,1014.0,34.87,0.0,0.0,0,0,1,23.0,15.0,20.0,33.0,42.0,11.29601699714903,32.083333333333336,12.866152446937075,33.583333333333336,20.580524070455287,-4.0,-2.0
2012-04-17 03:00:00,80.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,56.0,-1.0,16.0,1014.0,38.89,0.0,0.0,0,0,1,23.0,22.0,9.0,33.0,47.5,7.635443667520743,34.916666666666664,14.125787722736927,33.166666666666664,19.988402434515738,-6.0,0.0
2012-04-17 04:00:00,86.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,63.0,0.0,15.0,1014.0,42.02,0.0,0.0,0,0,1,40.0,22.0,8.0,23.0,51.333333333333336,8.801515021094449,38.333333333333336,15.599145275728423,32.958333333333336,19.632446893206907,-6.0,1.0
2012-04-17 05:00:00,90.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,61.0,0.0,15.0,1014.0,46.04,0.0,0.0,0,0,1,47.0,22.0,7.0,14.0,53.666666666666664,9.266426855403997,41.583333333333336,15.945693823571903,32.458333333333336,18.69894013892064,-6.0,1.0
2012-04-17 06:00:00,90.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,70.0,1.0,15.0,1013.0,50.06,0.0,0.0,0,0,1,38.0,21.0,22.0,32.0,59.0,7.483314773540428,45.666666666666664,16.461157218423168,33.041666666666664,19.659004279857594,-5.0,0.0
2012-04-17 07:00:00,95.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,64.0,2.0,13.0,1013.0,54.08,0.0,0.0,0,0,1,48.0,23.0,17.0,16.0,61.666666666666664,5.316640543290137,49.083333333333336,15.559027390337807,33.208333333333336,19.912808127843967,-6.0,0.0
2012-04-17 08:00:00,101.0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,73.0,2.0,12.0,1013.0,58.1,0.0,0.0,0,0,1,56.0,23.0,15.0,17.0,64.5,6.156297588639718,53.25,14.604638117577718,35.416666666666664,21.276475408234273,-5.0,-1.0
2012-04-17 09:00:00,108.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,80.0,2.0,12.0,1012.0,62.12,0.0,0.0,0,0,1,56.0,23.0,22.0,24.0,68.5,7.231873892698436,58.0,13.05930528571121,38.375,22.352536087999347,-4.0,-2.0
2012-04-17 10:00:00,130.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,86.0,3.0,11.0,1012.0,65.25,0.0,0.0,0,0,1,63.0,40.0,22.0,23.0,72.33333333333333,9.479803092182975,61.833333333333336,14.011899704654043,41.625,23.39047093230228,-4.0,-2.0
2012-04-17 11:00:00,127.0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,90.0,3.0,10.0,1012.0,67.04,0.0,0.0,0,0,1,61.0,47.0,22.0,29.0,77.16666666666667,9.92807467067832,65.41666666666667,15.311661232437222,45.083333333333336,24.17133887869061,-5.0,-2.0
2012-04-17 12:00:00,128.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,90.0,3.0,10.0,1012.0,68.83,0.0,0.0,0,0,1,70.0,38.0,21.0,20.0,80.5,10.387492478933476,69.75,14.162209637557755,47.916666666666664,25.306669797347457,-5.0,-1.0
2012-04-17 13:00:00,138.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,95.0,3.0,11.0,1012.0,71.96,0.0,0.0,0,0,1,64.0,48.0,23.0,31.0,85.66666666666667,7.966596931348343,73.66666666666667,14.099215538030167,51.166666666666664,26.15782643986431,-2.0,-1.0
2012-04-17 14:00:00,121.0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,101.0,3.0,13.0,1012.0,73.75,0.0,0.0,0,0,1,73.0,56.0,23.0,28.0,90.33333333333333,7.229568912913909,77.41666666666667,14.93293086578711,54.75,26.868844087693617,1.0,-1.0
2012-04-17 15:00:00,235.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,108.0,3.0,16.0,1012.0,75.54,0.0,0.0,0,0,1,80.0,56.0,23.0,28.0,95.0,8.197560612762008,81.75,15.679314688176357,58.333333333333336,28.02121349615668,4.0,0.0
